title,price,currency,price_uf,price_clp,first_seen_price,uf_per_m2,zona_uf_m2,bedrooms,bedrooms_n,bathrooms,bathrooms_n,m2,m2_utiles,seller,tienda_oficial,location,barrio,property_kind,operation,property_type,comuna,listing_id,source,publicado_hace,publicado_fecha_est,first_seen_date,last_seen_date,days_published,delisted_date,url,parking,gastos_comunes_clp,enriched_date,bodegas,antiguedad_anos,m2_totales,m2_terraza,piso_unidad,pisos_edificio,deptos_por_piso,orientacion,lat,lng,finished_date
Departamento En Venta De 2 Dorm. En Providencia,12900,CLF,12900.0,527305689.0,12900.0,144.94,,2 dormitorios,2.0,2 baños,2.0,89 m² útiles,89.0,Maudier Propiedades,True,"Las Dalias, Las Lilas, Providencia",Las Lilas,usada,venta,departamento,providencia-metropolitana,MLC4296880346,portalinmobiliario,,,2026-08-13,2026-09-03,22,,https://www.portalinmobiliario.com/MLC-4296880346-departamento-en-venta-de-2-dorm-en-providencia-_JM,,,,,,,,,,,,,,
Departamento En Venta En Las Condes,29750,CLF,29750.0,1215837875.0,29750.0,145.12,,2 dormitorios,2.0,3 baños,3.0,205 m² útiles,205.0,Maudier Propiedades,True,"El Golf, Barrio El Golf, Las Condes",Barrio El Golf,usada,venta,departamento,las-condes-metropolitana,MLC2149884543,portalinmobiliario,,,2026-08-13,2026-08-27,15,2026-08-28,https://www.portalinmobiliario.com/MLC-2149884543-departamento-en-venta-en-las-condes-_JM,,,,,,,,,,,,,,
¡oportunidad Única En El Corazón De Las Condes!,5249,CLF,5249.0,214518756.0,5249.0,145.81,158.0,1 dormitorio,1.0,1 baño,1.0,36 m² útiles,36.0,,False,"Av. Las Condes 9402, Las Condes, Las Condes",Las Condes,usada,venta,departamento,las-condes-metropolitana,MLC2125792825,portalinmobiliario,hace 3 meses,2026-05-19,2026-08-13,2026-08-27,15,2026-08-28,https://www.portalinmobiliario.com/MLC-2125792825-oportunidad-unica-en-el-corazon-de-las-condes-_JM,1.0,170000.0,2026-08-17,1.0,,43.0,7.0,3.0,14.0,,P,-33.3895727,-70.5409376,
Espectacular Penthouse | 2d+3b | Barrio El Golf,29380,CLF,29380.0,1200832581.0,29380.0,146.17,,2 dormitorios,2.0,3 baños,3.0,201 m² útiles,201.0,,False,"Barrio El Golf, Las Condes",Barrio El Golf,usada,venta,departamento,las-condes-metropolitana,MLC4296881458,portalinmobiliario,,,2026-08-13,2026-08-30,18,2026-08-31,https://www.portalinmobiliario.com/MLC-4296881458-espectacular-penthouse-2d3b-barrio-el-golf-_JM,,,,,,,,,,,,,,
Exqusito Dpto Duplex En Venta De 3 Dorm + 3 Baños,20500,CLF,20500.0,,20500.0,146.43,,3 dormitorios,3.0,3 baños,3.0,140 m² útiles,140.0,Vercellino & Puffe,True,"Las Malvas, Metro Manquehue - Apumanque, Las Condes",Metro Manquehue - Apumanque,usada,venta,departamento,las-condes-metropolitana,MLC4324777406,portalinmobiliario,,,2026-08-13,2026-08-26,14,2026-08-27,https://www.portalinmobiliario.com/MLC-4324777406-exqusito-dpto-duplex-en-venta-de-3-dorm-3-banos-_JM,,,,,,,,,,,,,,
"Venta Depto Rooftop, 3 Dorm. 3 Baños, Jacuzzi, 285 M2.",20500,CLF,20500.0,837966405.0,20500.0,146.43,,3 dormitorios,3.0,3 baños,3.0,140 m² útiles,140.0,,False,"Las Malvas 300 - 600, Las Condes, Metro Manquehue - Apumanque, Las Condes",Metro Manquehue - Apumanque,usada,venta,departamento,las-condes-metropolitana,MLC2149474651,portalinmobiliario,,,2026-08-13,2026-09-03,22,,https://www.portalinmobiliario.com/MLC-2149474651-venta-depto-rooftop-3-dorm-3-banos-jacuzzi-285-m2-_JM,,,,,,,,,,,,,,
"Depto 2d 2b Estilo Mariposa, Comuna Las Condes",8350,CLF,8350.0,341163966.0,8350.0,146.49,111.0,2 dormitorios,2.0,2 baños,2.0,57 m² útiles,57.0,,False,"Avenida Las Condes, 7310, Metro Hernando De Magallanes, Las Condes",Metro Hernando De Magallanes,usada,venta,departamento,las-condes-metropolitana,MLC4313539206,portalinmobiliario,hace 8 días,2026-08-09,2026-08-13,2026-08-19,7,2026-08-20,https://www.portalinmobiliario.com/MLC-4313539206-depto-2d-2b-estilo-mariposa-comuna-las-condes-_JM,1.0,160000.0,2026-08-17,1.0,2.0,74.0,16.0,2.0,1.0,10.0,SP,-33.4034202,-70.5566286,
Departamento Studio Ideal Airbnb Alado Parque Araucano,3990,CLF,3990.0,163086342.0,3990.0,147.78,164.0,1 dormitorio,1.0,1 baño,1.0,27 m² útiles,27.0,,False,"Av. Manquehue Nte. 952, Las Condes, Parque Arauco, Las Condes",Parque Arauco,usada,venta,departamento,las-condes-metropolitana,MLC4299736516,portalinmobiliario,hace 11 días,2026-08-06,2026-08-13,2026-08-31,19,2026-09-01,https://www.portalinmobiliario.com/MLC-4299736516-departamento-studio-ideal-airbnb-alado-parque-araucano-_JM,1.0,90000.0,2026-08-17,1.0,12.0,34.0,7.0,14.0,28.0,,N,-33.3990561,-70.5726806,
Sin Comisión¡ Departamento 1 Dormitorio. Entrega Futura,6078,CLF,6078.0,248446820.0,6321.0,148.24,148.0,1 dormitorio,1.0,1 baño,1.0,41 m² útiles,41.0,Coldwell Banker,True,"Alto Las Condes, Las Condes",Alto Las Condes,usada,venta,departamento,las-condes-metropolitana,MLC2138517353,portalinmobiliario,,,2026-08-13,2026-09-03,22,,https://www.portalinmobiliario.com/MLC-2138517353-sin-comision-departamento-1-dormitorio-entrega-futura-_JM,0.0,0.0,2026-08-17,0.0,2.0,44.0,3.0,2.0,8.0,15.0,P,-33.3971028,-70.5506811,
Se Vende Dpto 2d-2b  Las Condes - Escuela Militar 94mt2,11900,CLF,11900.0,486413571.0,11900.0,148.75,99.0,2 dormitorios,2.0,2 baños,2.0,80 m² útiles,80.0,,False,"Evaristo Lillo 177, Las Condes, Metro Escuela Militar, Las Condes",Metro Escuela Militar,usada,venta,departamento,las-condes-metropolitana,MLC4313536184,portalinmobiliario,hace 8 días,2026-08-09,2026-08-13,2026-09-01,20,2026-09-02,https://www.portalinmobiliario.com/MLC-4313536184-se-vende-dpto-2d-2b-las-condes-escuela-militar-94mt2-_JM,1.0,200000.0,2026-08-17,1.0,4.0,94.0,13.0,6.0,12.0,4.0,NP,-33.4147778,-70.5813224,
"1d/1b, Como Nuevo | 50,5m² Estacionamiento Y Bodega",237950000,CLP,5821.2,237950000.0,237950000.0,149.26,158.0,1 dormitorio,1.0,1 baño,1.0,39 m² útiles,39.0,,False,"Las Verbenas 8665, 7.56e+06 - 7.5603e+06 Las Condes, Región Metropolitana, Chile, Alto Las Condes, Las Condes",Alto Las Condes,usada,venta,departamento,las-condes-metropolitana,MLC4323307990,portalinmobiliario,hace 11 meses,2025-09-21,2026-08-13,2026-09-03,22,,https://www.portalinmobiliario.com/MLC-4323307990-1d1b-como-nuevo-505m-estacionamiento-y-bodega-_JM,1.0,135000.0,2026-08-17,1.0,1.0,50.0,11.0,2.0,8.0,2.0,NP,-33.3946477,-70.5484412,
"Departamento De Lujo 1er Piso Con Jardín, Piscina Y Quincho",65000,CLF,65000.0,2656281550.0,65000.0,149.43,,4 dormitorios,4.0,6 baños,6.0,435 m² útiles,435.0,,False,"Valle Alegre / Charles Hamilton, San Damián, Las Condes",San Damián,usada,venta,departamento,las-condes-metropolitana,MLC4306712326,portalinmobiliario,,,2026-08-13,2026-08-25,13,2026-08-26,https://www.portalinmobiliario.com/MLC-4306712326-departamento-de-lujo-1er-piso-con-jardin-piscina-y-quincho-_JM,,,,,,,,,,,,,,
Townhouse En Moderno Proyecto A Pasos De Cvd / Vma,24365,CLF,24365.0,995664761.0,24365.0,149.48,,4 dormitorios,4.0,4 baños,4.0,163 m² útiles,163.0,Romo Propiedades,True,"Dúplex Con Jardín: Presidente Errázuriz / Burgos, Barrio El Golf, Las Condes",Barrio El Golf,usada,venta,departamento,las-condes-metropolitana,MLC4336837704,portalinmobiliario,,,2026-08-13,2026-08-24,12,2026-08-25,https://www.portalinmobiliario.com/MLC-4336837704-townhouse-en-moderno-proyecto-a-pasos-de-cvd-vma-_JM,,,,,,,,,,,,,,
Departamento De Lujo 3 Dorm En Suite / 3 Salas De Estar,59900,CLF,59900.0,2447865613.0,59900.0,149.75,,3 dormitorios,3.0,5 baños,5.0,400 m² útiles,400.0,,False,"San Damián / Charles Hamilton, San Damián, Las Condes",San Damián,usada,venta,departamento,las-condes-metropolitana,MLC4303288572,portalinmobiliario,,,2026-08-13,2026-08-25,13,2026-08-26,https://www.portalinmobiliario.com/MLC-4303288572-departamento-de-lujo-3-dorm-en-suite-3-salas-de-estar-_JM,,,,,,,,,,,,,,
Metro Alcantara Presidente Riesco Apoquindo El Golf,6310,CLF,6310.0,257930147.0,6310.0,150.24,163.0,1 dormitorio,1.0,1 baño,1.0,42 m² útiles,42.0,,False,"PRESIDENTE RIESO, EL GOLF, APOQUINDO, Barrio El Golf, Las Condes",Barrio El Golf,usada,venta,departamento,las-condes-metropolitana,MLC4335193034,portalinmobiliario,,,2026-08-13,2026-09-03,22,,https://www.portalinmobiliario.com/MLC-4335193034-metro-alcantara-presidente-riesco-apoquindo-el-golf-_JM,1.0,,2026-08-17,1.0,,51.0,8.0,,,,,-33.4160617,-70.5928512,
Espectacular Depto.1d+2b | El Golf,15830,CLF,15830.0,647010884.0,15830.0,150.76,,1 dormitorio,1.0,2 baños,2.0,105 m² útiles,105.0,,False,"Barrio El Golf, Las Condes",Barrio El Golf,usada,venta,departamento,las-condes-metropolitana,MLC4296985450,portalinmobiliario,,,2026-08-13,2026-08-30,18,2026-08-31,https://www.portalinmobiliario.com/MLC-4296985450-espectacular-depto1d2b-el-golf-_JM,,,,,,,,,,,,,,
Departamento En Venta Ubicado En Huerfanos,3620,CLF,3620.0,147924893.0,3620.0,150.83,,3 dormitorios,3.0,2 baños,2.0,24 m² útiles,24.0,,False,"HUERFANOS / AMUNATEGUI, Centro Histórico De Santiago, Santiago",Centro Histórico De Santiago,usada,venta,departamento,santiago-metropolitana,MLC4322293494,portalinmobiliario,,,2026-08-13,2026-08-23,11,2026-08-24,https://www.portalinmobiliario.com/MLC-4322293494-departamento-en-venta-ubicado-en-huerfanos-_JM,,,,,,,,,,,,,,
Espectacular Proyecto 34 Departamentos Alto Las Condes,6034,CLF,6034.0,246648258.0,6034.0,150.85,148.0,1 dormitorio,1.0,1 baño,1.0,40 m² útiles,40.0,,False,"ESPECTACULAR PROYECTO 34 DEPARTAMENTOS ALTO LAS CONDES, Alto Las Condes, Las Condes",Alto Las Condes,usada,venta,departamento,las-condes-metropolitana,MLC2141521865,portalinmobiliario,,,2026-08-13,2026-09-03,22,,https://www.portalinmobiliario.com/MLC-2141521865-espectacular-proyecto-34-departamentos-alto-las-condes-_JM,0.0,,2026-08-17,0.0,0.0,46.0,,,,,O,-33.3974486,-70.55285,
Departamento En Venta De 2 Dorm. En Las Condes,13600,CLF,13600.0,555847504.0,13600.0,151.11,,2 dormitorios,2.0,2 baños,2.0,90 m² útiles,90.0,The Living Co.,True,"Felix De Amesti - Martin De Zamora, Metro Escuela Militar, Las Condes",Metro Escuela Militar,usada,venta,departamento,las-condes-metropolitana,MLC4296996658,portalinmobiliario,,,2026-08-13,2026-08-29,17,2026-08-30,https://www.portalinmobiliario.com/MLC-4296996658-departamento-en-venta-de-2-dorm-en-las-condes-_JM,,,,,,,,,,,,,,
Departamento En Venta De 2 Dorm. En Las Condes,6500,CLF,6500.0,265559645.0,6500.0,151.16,148.0,2 dormitorios,2.0,2 baños,2.0,43 m² útiles,43.0,,False,"Metro Hernando De Magallanes, Metro Hernando De Magallanes, Las Condes",Metro Hernando De Magallanes,usada,venta,departamento,las-condes-metropolitana,MLC2138523857,portalinmobiliario,,,2026-08-13,2026-08-17,5,2026-08-18,https://www.portalinmobiliario.com/MLC-2138523857-departamento-en-venta-de-2-dorm-en-las-condes-_JM,1.0,170000.0,2026-08-17,1.0,4.0,48.0,5.0,4.0,12.0,4.0,O,-33.4024833,-70.5525594,2026-08-18
Depto En Vta En Las Condes Con La Oración 2dorm 2bañ Est Bod,6500,CLF,6500.0,265559645.0,6500.0,151.16,148.0,2 dormitorios,2.0,2 baños,2.0,43 m² útiles,43.0,,False,"Lorenzo De Médicis, 77, Metro Hernando De Magallanes, Las Condes",Metro Hernando De Magallanes,usada,venta,departamento,las-condes-metropolitana,MLC4303168832,portalinmobiliario,hace 10 días,2026-08-07,2026-08-13,2026-08-17,5,2026-08-18,https://www.portalinmobiliario.com/MLC-4303168832-depto-en-vta-en-las-condes-con-la-oracion-2dorm-2ban-est-bod-_JM,1.0,170000.0,2026-08-17,1.0,4.0,48.0,5.0,4.0,1.0,8.0,O,-33.4027944,-70.5516782,
Venta Departamento Nuevo Las Condes 2 Dorm,10290,CLF,10290.0,420455574.0,10290.0,151.32,111.0,2 dormitorios,2.0,2 baños,2.0,68 m² útiles,68.0,,False,"Avenida Las Condes, 7000-8000, Metro Hernando De Magallanes, Las Condes",Metro Hernando De Magallanes,usada,venta,departamento,las-condes-metropolitana,MLC2141933375,portalinmobiliario,,,2026-08-13,2026-08-21,9,2026-08-22,https://www.portalinmobiliario.com/MLC-2141933375-venta-departamento-nuevo-las-condes-2-dorm-_JM,1.0,130000.0,2026-08-17,1.0,2.0,84.0,,9.0,1.0,6.0,O,-33.4052083,-70.5576861,
"Exclusivo Departamento En El Cerro San Luis, Vista Increíble",32000,CLF,32000.0,1307960640.0,32000.0,151.66,,2 dormitorios,2.0,2 baños,2.0,211 m² útiles,211.0,,False,"Cristal De Abelli, Barrio El Golf, Las Condes",Barrio El Golf,usada,venta,departamento,las-condes-metropolitana,MLC2130622339,portalinmobiliario,,,2026-08-13,2026-08-31,19,2026-09-01,https://www.portalinmobiliario.com/MLC-2130622339-exclusivo-departamento-en-el-cerro-san-luis-vista-increible-_JM,,,,,,,,,,,,,,
Hermoso Departamento En Venta De 1 Dorm. En Providencia,6700,CLF,6700.0,273774797.0,6700.0,152.27,,1 dormitorio,1.0,1 baño,1.0,44 m² útiles,44.0,BINEXXOS BUSINESS INTELLIGENC,True,"Suecia // Bustos, Campus Oriente, Providencia",Campus Oriente,usada,venta,departamento,providencia-metropolitana,MLC4317294896,portalinmobiliario,,,2026-08-13,2026-08-22,10,2026-08-23,https://www.portalinmobiliario.com/MLC-4317294896-hermoso-departamento-en-venta-de-1-dorm-en-providencia-_JM,1.0,,2026-08-17,1.0,5.0,57.0,13.0,4.0,,6.0,N,-33.4412116,-70.6018379,
Departamento Con Azotea Privada | 1d + Home Office | 2b,11300,CLF,11300.0,461903433.0,11300.0,152.7,84.0,1 dormitorio,1.0,2 baños,2.0,74 m² útiles,74.0,,False,"Willie Arthur, Providencia, Inés De Suárez, Providencia",Inés De Suárez,usada,venta,departamento,providencia-metropolitana,MLC4296878116,portalinmobiliario,hace 11 días,2026-08-06,2026-08-13,2026-09-03,22,,https://www.portalinmobiliario.com/MLC-4296878116-departamento-con-azotea-privada-1d-home-office-2b-_JM,1.0,220000.0,2026-08-17,1.0,9.0,169.0,90.0,7.0,2.0,700.0,SP,-33.4415743,-70.6044688,
Fabulosa Ubicación Airbnb 2d-2b-1e-1b-terraza,7500,CLF,7500.0,306573075.0,7500.0,153.06,164.0,2 dormitorios,2.0,2 baños,2.0,49 m² útiles,49.0,,False,"Los Militares 5700 - 6000, Las Condes, Nueva Las Condes, Las Condes",Nueva Las Condes,usada,venta,departamento,las-condes-metropolitana,MLC2150051065,portalinmobiliario,,,2026-08-13,2026-09-03,22,,https://www.portalinmobiliario.com/MLC-2150051065-fabulosa-ubicacion-airbnb-2d-2b-1e-1b-terraza-_JM,1.0,75000.0,2026-08-17,1.0,12.0,60.0,11.0,7.0,19.0,6.0,P,-33.4049905,-70.570045,
Inversión 2d2b Santiago Alta Demanda De Arriendo,2450,CLF,2450.0,100095558.0,2450.0,153.12,,2 dormitorios,2.0,2 baños,2.0,16 m² útiles,16.0,,False,"Roberto Espinoza, 1039, Parque Almagro, Santiago",Parque Almagro,usada,venta,departamento,santiago-metropolitana,MLC4304642106,portalinmobiliario,,,2026-08-13,2026-08-17,5,2026-08-18,https://www.portalinmobiliario.com/MLC-4304642106-inversion-2d2b-santiago-alta-demanda-de-arriendo-_JM,,,,,,,,,,,,,,
Lindo Departamento Tipo Studio Inmejorable Vista,2910,CLF,2910.0,118904346.0,2910.0,153.16,154.0,1 dormitorio,1.0,1 baño,1.0,19 m² útiles,19.0,,False,"Nueva De Lyon 170, Providencia, Los Leones, Providencia",Los Leones,usada,venta,departamento,providencia-metropolitana,MLC4324950522,portalinmobiliario,,,2026-08-13,2026-08-21,9,2026-08-22,https://www.portalinmobiliario.com/MLC-4324950522-lindo-departamento-tipo-studio-inmejorable-vista-_JM,0.0,60000.0,2026-08-17,1.0,19.0,21.0,2.0,12.0,15.0,3.0,P,-33.4206592,-70.611123,
Deptos. Nuevos 1 Y 2d Con 1 Y 2b Desde Uf 5.990,5990,CLF,5990.0,244723427.0,5990.0,153.59,164.0,1 dormitorio,1.0,1 baño,1.0,39 m² útiles,39.0,,False,"Av.Presidente Sebastián Piñera Echenique 116, Las Condes, Metro Manquehue - Apumanque, Las Condes",Metro Manquehue - Apumanque,usada,venta,departamento,las-condes-metropolitana,MLC4329786000,portalinmobiliario,,,2026-08-13,2026-08-17,5,2026-08-18,https://www.portalinmobiliario.com/MLC-4329786000-deptos-nuevos-1-y-2d-con-1-y-2b-desde-uf-5990-_JM,0.0,90000.0,2026-08-17,0.0,0.0,51.0,11.0,3.0,9.0,14.0,P,-33.409523,-70.5641033,2026-08-18
Departamento En Venta En Providencia Remodelado Pl...,5840,CLF,5840.0,238718234.0,5840.0,153.68,,1 dormitorio,1.0,1 baño,1.0,38 m² útiles,38.0,Property Partners,True,"Providencia, Las Lilas",Providencia,usada,venta,departamento,providencia-metropolitana,MLC2141521363,portalinmobiliario,,,2026-08-13,2026-09-03,22,,https://www.portalinmobiliario.com/MLC-2141521363-departamento-en-venta-en-providencia-remodelado-pl-_JM,1.0,,2026-08-17,0.0,33.0,43.0,5.0,8.0,8.0,7.0,N,-33.4328415,-70.5983466,
Departamento Con Gran Terraza/parque Araucano,8300,CLF,8300.0,339055498.0,8300.0,153.7,,2 dormitorios,2.0,2 baños,2.0,54 m² útiles,54.0,Family Home,True,"Parque Araucano/Av. Manquehue, Nueva Las Condes, Las Condes",Nueva Las Condes,usada,venta,departamento,las-condes-metropolitana,MLC4322301682,portalinmobiliario,,,2026-08-13,2026-08-13,1,2026-08-14,https://www.portalinmobiliario.com/MLC-4322301682-departamento-con-gran-terrazaparque-araucano-_JM,,,,,,,,,,,,,,
Departamento En Venta,24000,CLF,24000.0,981033840.0,24000.0,153.85,,4 dormitorios,4.0,4 baños,4.0,156 m² útiles,156.0,IBHOMES,True,"Avenida El Golf 200, Barrio El Golf, Las Condes",Barrio El Golf,usada,venta,departamento,las-condes-metropolitana,MLC2140923345,portalinmobiliario,,,2026-08-13,2026-09-03,22,,https://www.portalinmobiliario.com/MLC-2140923345-departamento-en-venta-_JM,,,,,,,,,,,,,,
Oportunidad Departamento Nuevo Providencia,12690,CLF,12690.0,518721643.0,12690.0,154.76,,3 dormitorios,3.0,3 baños,3.0,82 m² útiles,82.0,,False,"DEPARTAMENTO METRO INES DE SUAREZ, Inés De Suárez, Providencia",Inés De Suárez,usada,venta,departamento,providencia-metropolitana,MLC4303590970,portalinmobiliario,,,2026-08-13,2026-09-03,22,,https://www.portalinmobiliario.com/MLC-4303590970-oportunidad-departamento-nuevo-providencia-_JM,,,,,,,,,,,,,,
Terraza Sur Oriente - 2 Dormitorios 2 Baños,6500,CLF,6500.0,265696665.0,6500.0,154.76,148.0,2 dormitorios,2.0,2 baños,2.0,42 m² útiles,42.0,,False,"Lucas De La Robbia 7630, 7.5603e+06 - 7.5606e+06 Las Condes, Región Metropolitana, Chile, Metro Hernando De Magallanes, Las Condes",Metro Hernando De Magallanes,usada,venta,departamento,las-condes-metropolitana,MLC4330562798,portalinmobiliario,,,2026-08-13,2026-09-03,22,,https://www.portalinmobiliario.com/MLC-4330562798-terraza-sur-oriente-2-dormitorios-2-banos-_JM,1.0,130000.0,2026-08-17,1.0,4.0,48.0,6.0,6.0,,,SO,-33.402027,-70.5527964,
Estupendo Depto. Estilo Mariposa.,8990,CLF,8990.0,367478926.0,8990.0,155.0,103.0,2 dormitorios,2.0,2 baños,2.0,58 m² útiles,58.0,,False,"Martín Alonso Pinzón 4920, Las Condes, Sebastián Elcano, Las Condes",Sebastián Elcano,usada,venta,departamento,las-condes-metropolitana,MLC2145456263,portalinmobiliario,,,2026-08-13,2026-09-03,22,,https://www.portalinmobiliario.com/MLC-2145456263-estupendo-depto-estilo-mariposa-_JM,1.0,95000.0,2026-08-17,1.0,6.0,71.0,13.0,9.0,12.0,4.0,P,-33.4206349,-70.5736774,
Duplex Penthouse En Venta De 3 Dorm. En Las Condes,16490,CLF,16490.0,673617489.0,16490.0,155.57,,3 dormitorios,3.0,3 baños,3.0,106 m² útiles,106.0,The Living Co.,True,"Av Americo Vespucio - Av Cristobal Colon, Sebastián Elcano, Las Condes",Sebastián Elcano,usada,venta,departamento,las-condes-metropolitana,MLC4296984282,portalinmobiliario,,,2026-08-13,2026-08-13,1,2026-08-14,https://www.portalinmobiliario.com/MLC-4296984282-duplex-penthouse-en-venta-de-3-dorm-en-las-condes-_JM,,,,,,,,,,,,,,
Departamento Nuevo En Venta 1 Dorm. Providencia Con Estacion,5920,CLF,5920.0,241988347.0,5920.0,155.79,163.0,1 dormitorio,1.0,1 baño,1.0,38 m² útiles,38.0,BINEXXOS BUSINESS INTELLIGENC,True,"Eliecer Parada, Metro Bilbao, Providencia",Metro Bilbao,usada,venta,departamento,providencia-metropolitana,MLC2130651585,portalinmobiliario,hace 9 días,2026-08-08,2026-08-13,2026-09-03,22,,https://www.portalinmobiliario.com/MLC-2130651585-departamento-nuevo-en-venta-1-dorm-providencia-con-estacion-_JM,1.0,150000.0,2026-08-17,1.0,0.0,45.0,7.0,3.0,7.0,8.0,O,-33.434471,-70.5833495,
Precioso Y Acogedor Departamento Con Jardín Privad...,6700,CLF,6700.0,273863103.0,6700.0,155.81,,2 dormitorios,2.0,2 baños,2.0,43 m² útiles,43.0,Property Partners,True,"Las Condes, Alto Las Condes",Las Condes,usada,venta,departamento,las-condes-metropolitana,MLC2130658829,portalinmobiliario,hace 9 días,2026-08-08,2026-08-13,2026-09-01,20,2026-09-02,https://www.portalinmobiliario.com/MLC-2130658829-precioso-y-acogedor-departamento-con-jardin-privad-_JM,1.0,,2026-08-17,1.0,11.0,110.0,67.0,1.0,8.0,10.0,SO,-33.3987974,-70.5527198,
"Increible Penthouse 4d/3b, Providencia",18259,CLF,18259.0,,18259.0,156.06,,4 dormitorios,4.0,3 baños,3.0,117 m² útiles,117.0,The Living Co.,True,"Colegio San Ignacio El Bosque, Providencia",Colegio San Ignacio El Bosque,usada,venta,departamento,providencia-metropolitana,MLC4296996164,portalinmobiliario,,,2026-08-13,2026-08-26,14,2026-08-27,https://www.portalinmobiliario.com/MLC-4296996164-increible-penthouse-4d3b-providencia-_JM,,,,,,,,,,,,,,
"Oportunidad En Las Condes, 1d1b  Estacionamiento Y Bodega",6590,CLF,6590.0,,6590.0,156.9,163.0,1 dormitorio,1.0,1 baño,1.0,42 m² útiles,42.0,,False,"Málaga, 79, Barrio El Golf, Las Condes",Barrio El Golf,usada,venta,departamento,las-condes-metropolitana,MLC2140987951,portalinmobiliario,,,2026-08-13,2026-08-20,8,2026-08-21,https://www.portalinmobiliario.com/MLC-2140987951-oportunidad-en-las-condes-1d1b-estacionamiento-y-bodega-_JM,1.0,160000.0,2026-08-17,1.0,8.0,55.0,7.0,9.0,19.0,8.0,SO,-33.4156069,-70.5872804,
Departamento En Venta De 2 Dorm. En Las Condes,9450,CLF,9450.0,386244652.0,9450.0,157.5,108.0,2 dormitorios,2.0,2 baños,2.0,60 m² útiles,60.0,The Living Co.,True,"Alto Las Condes, Alto Las Condes, Las Condes",Alto Las Condes,usada,venta,departamento,las-condes-metropolitana,MLC4296997272,portalinmobiliario,hace 11 días,2026-08-06,2026-08-13,2026-08-30,18,2026-08-31,https://www.portalinmobiliario.com/MLC-4296997272-departamento-en-venta-de-2-dorm-en-las-condes-_JM,0.0,180000.0,2026-08-17,0.0,8.0,120.0,60.0,1.0,,,S,-33.3954929,-70.5498752,
